"X","meanfreq","sd","median","Q25","Q75","IQR","skew","kurt","sp.ent","sfm","mode","centroid","meanfun","minfun","maxfun","meandom","mindom","maxdom","dfrange","modindx","label"
"20","Enregistrer-031.wav",0.186705680721843,0.0540347436221256,0.178681907483479,0.153877478121093,0.235792105733167,0.0819146276120736,1.73185888901808,6.80341919514543,0.936131023401229,0.400848785863301,0.171130559028398,0.186705680721843,0.123360486420901,0.0470588235294118,0.27906976744186,1.08005798969072,0,12,12,0.0811164033457249,"male"
"21","Enregistrer-033.wav",0.201124644083208,0.0463592863781044,0.205586711912842,0.177231648508662,0.236092159314163,0.058860510805501,1.56355702406241,4.98312710174923,0.924832695858897,0.376230191195218,0.179332023575639,0.201124644083208,0.148530431069241,0.0469208211143695,0.27906976744186,0.567678052325581,0,15.703125,15.703125,0.0331098132525777,"female"
"22","Enregistrer-034.wav",0.196770755603584,0.0443105507152596,0.201936060010716,0.174731202000357,0.227690659046258,0.0529594570459011,1.83705346927652,6.39953405212425,0.918436546864286,0.386430451922243,0.204636542239686,0.196770755603584,0.159917502275687,0.0469208211143695,0.27906976744186,0.700613839285714,0,14.34375,14.34375,0.0385920640445527,"female"
"23","Enregistrer-035.wav",0.1720600139524,0.0599936834304542,0.189333809608859,0.140225040185747,0.213638149669584,0.0734131094838364,2.18566266266917,8.17200057287104,0.945746764888838,0.596267635425663,0.192534381139489,0.1720600139524,0.16858276737029,0.0469208211143695,0.277456647398844,0.57776558716707,0,16.1015625,16.1015625,0.0416693823459124,"female"
"24","Enregistrer-036.wav",0.179642080401491,0.0537248139109865,0.174731202000357,0.147126272548669,0.213038042507591,0.0659117699589212,1.62006749799004,5.71894946614302,0.938648671378983,0.458813501603433,0.154677621003751,0.179642080401491,0.143446614350219,0.0470127326150832,0.277456647398844,1.35276003649635,0,15.2578125,15.2578125,0.0744694191040472,"male"
"25","Enregistrer-037.wav",0.171407849221811,0.0514430648095055,0.173999549853702,0.149295521044339,0.202610848525771,0.0533153274814315,2.07790211964459,7.88357716698113,0.938178452530229,0.489410324387909,0.173306324555481,0.171407849221811,0.145761086751989,0.0469667318982388,0.27906976744186,0.443566176470588,0,6.515625,6.515625,0.0484445776711964,"female"
"26","Enregistrer-039.wav",0.17087710555747,0.053305216184411,0.174581175209859,0.150626897660296,0.200885872477228,0.0502589748169316,2.20791489847332,8.29295782779801,0.936642085971416,0.574948470687205,0.170130380425076,0.17087710555747,0.155016930816723,0.0469208211143695,0.27906976744186,1.31903935185185,0,16.03125,16.03125,0.0644600490864467,"male"
"27","Enregistrer-038.wav",0.215444998578675,0.0456260554024907,0.225890337560279,0.202186104661547,0.244793713163065,0.0426076085015181,2.24222403668872,8.19686902807731,0.907611183146587,0.342848256888733,0.214638328272906,0.215444998578675,0.166614503565124,0.0469208211143695,0.27906976744186,0.623974492840095,0,14.8828125,14.8828125,0.0328954548998207,"female"
"28","Louispatates.wav",0.188524167435069,0.0616491201991412,0.183324808184143,0.139104859335038,0.253503836317136,0.114398976982097,3.15427018526758,17.1375551036501,0.907217078353978,0.434555296641824,0.139462915601023,0.188524167435069,0.139998569098085,0.0469208211143695,0.274285714285714,0.81989767699115,0,16.3125,16.3125,0.0668038728383556,"male"
"29","Louispatinoire.wav",0.184206038368201,0.0539559270220736,0.177525773195876,0.144329896907216,0.22659793814433,0.0822680412371134,1.85622504675069,7.95661621355617,0.92766599114555,0.457789681908723,0.136103092783505,0.184206038368201,0.140398121797357,0.0469208211143695,0.275862068965517,0.783052884615385,0,5.53125,5.53125,0.117951700454193,"male"
"30","Louisracisme.wav",0.181931523987583,0.0581424968738326,0.178650871997368,0.138848305363606,0.232642316551497,0.0937940111878908,1.59075562289042,6.26299950104808,0.938149745473301,0.476447758636199,0.140598881210925,0.181931523987583,0.126159071528863,0.0471050049067713,0.275862068965517,0.642899525316456,0,16.3359375,16.3359375,0.0310096612705587,"male"
"31","Louistraficotage.wav",0.182249111300139,0.050919795553413,0.181098752949107,0.152692955847658,0.21082574991574,0.0581327940680822,1.66017069961708,5.59655296196934,0.927957196771483,0.455283893697602,0.176852039096731,0.182249111300139,0.146759892401983,0.0472906403940887,0.27906976744186,0.898944805194805,0,16.21875,16.21875,0.0701189616019818,"male"
"32","loulou-sushi-english.wav",0.188313844143146,0.0578919648375091,0.189483836399357,0.144925879621361,0.235542061082336,0.0906161814609752,1.33848892735924,5.11672876641858,0.945411427100125,0.502150338764402,0.139574924093588,0.188313844143146,0.118888476046448,0.0469208211143695,0.27906976744186,0.670011467889908,0,15.9609375,15.9609375,0.0358275842961239,"male"
"33","loulou-sushi-fr.wav",0.188820478080665,0.0567539642892507,0.194134666904804,0.142825504554385,0.235342025361672,0.092516520807287,1.29843350012704,5.16842765724127,0.94568334439443,0.504248299401795,0.22869083764958,0.188820478080665,0.114791020669417,0.0469208211143695,0.275862068965517,0.322634219088937,0,6.8203125,6.8203125,0.033764012065007,"male"
"34","seb.wav",0.161728073269219,0.0640962440927788,0.157278085372388,0.129773173781032,0.200235756385069,0.0704625826040364,2.06880872858329,8.92595582698029,0.956938040410697,0.614260670853175,0.139174852652259,0.161728073269219,0.139722282722808,0.0469208211143695,0.27906976744186,1.184875,0,15.6328125,15.6328125,0.0598379787379038,"male"
"35","seb2.wav",0.172800950967298,0.0653935128341262,0.160128594391856,0.135424182889802,0.234541882479014,0.0991176995892123,2.07378438511608,8.16591545800865,0.947493795616201,0.549306817973357,0.145876049294517,0.172800950967298,0.141553545904717,0.0469667318982388,0.27906976744186,1.05327634162304,0,15.8671875,15.8671875,0.0567815301187754,"male"
"36","Soilhat.wav",0.189057577897234,0.0480055205251965,0.191384175745669,0.164779424897303,0.224440078585462,0.0596606536881586,1.69428489545032,5.85109390068903,0.931210101870568,0.448097672100632,0.175531344883015,0.189057577897234,0.139604150707762,0.0470127326150832,0.27906976744186,0.683852932464455,0,12,12,0.0589095537935323,"female"
"37","Soilhatfamille hachis parmentier.wav",0.186133157554741,0.0411766608044434,0.185425742574257,0.172910891089109,0.20419801980198,0.0312871287128713,3.43040647057351,17.4242433752967,0.888591221141311,0.347475404313191,0.182653465346535,0.186133157554741,0.152698104966083,0.0469208211143695,0.27906976744186,0.6494140625,0,6.234375,6.234375,0.0677723721067374,"female"
"38","Steph1.wav",0.184029654198134,0.0516447210368165,0.186064162754304,0.140109546165884,0.224186228482003,0.0840766823161189,0.96546237181268,3.45475414324047,0.940862635111698,0.389284268466735,0.133974960876369,0.184029654198134,0.138513242777282,0.0469667318982388,0.27906976744186,1.16951695884146,0,16.265625,16.265625,0.0705677607694899,"female"
"39","steph2.wav",0.173350355898759,0.0632305191005499,0.148976602964815,0.122671905697446,0.239892838006787,0.117220932309341,2.49467712988187,11.3313953631675,0.930915397281452,0.39908282555322,0.123422039649937,0.173350355898759,0.122032602896472,0.0470588235294118,0.27906976744186,0.993632445141066,0,16.2421875,16.2421875,0.0456548282635239,"female"
"40","Steph3.wav",0.158411328777155,0.0678622062987706,0.147076263618503,0.114820503661368,0.219289158778353,0.104468655116985,1.7748309558224,7.99845074569181,0.965964552891804,0.717527044471429,0.143575638506876,0.158411328777155,0.133846487663362,0.0470588235294118,0.27906976744186,1.18258351293103,0,16.265625,16.265625,0.0710854947166186,"female"
"41","steph4.wav",0.178597847565403,0.0529150059838247,0.174981246651188,0.138574745490266,0.219389176638685,0.0808144311484194,1.0557775708192,3.65723292674178,0.946173571750308,0.438571993244133,0.168980175031256,0.178597847565403,0.139360860521461,0.0470588235294118,0.27906976744186,1.08176577669903,0,15.28125,15.28125,0.0525941210222006,"female"
"42","Steph5.wav",0.177840483038159,0.0561471548568765,0.16622968387212,0.135024111448473,0.231441328808716,0.0964172173602429,1.85132380835568,7.71776510107761,0.936496899728391,0.446892693211124,0.134173959635649,0.177840483038159,0.129337972696881,0.0469208211143695,0.27906976744186,0.89611925074184,0,16.3359375,16.3359375,0.045157365199862,"female"
"43","FAnz.wav",0.19634621665547,0.0514097621472101,0.201001810500905,0.171852745926373,0.230066385033192,0.0582136391068195,1.49559207682205,5.02991365386624,0.931829514080521,0.446855954743051,0.201508750754375,0.19634621665547,0.125475697114428,0.0470127326150832,0.27906976744186,0.332427978515625,0,5.6015625,5.6015625,0.0400695100553381,"female"
"44","Fcorine.wav",0.171458156216325,0.0506979200650585,0.161528844436507,0.135974281121629,0.205336667262011,0.0693623861403822,1.73820691411813,6.64970484123942,0.937441633960558,0.44210582770789,0.133623861403822,0.171458156216325,0.123699060713839,0.0470588235294118,0.27906976744186,0.741916098014888,0,16.3359375,16.3359375,0.0450986603066947,"female"
"45","FDoumi.wav",0.180970445250526,0.0476406432572574,0.175845410628019,0.154484702093398,0.205378421900161,0.0508937198067633,2.66534230337537,11.644813978837,0.917802381188997,0.380628660160297,0.157866344605475,0.180970445250526,0.1492195374776,0.0470127326150832,0.27906976744186,0.834582018927445,0,7.1953125,7.1953125,0.0995999387884485,"female"
"46","FJeanne.wav",0.201133666826631,0.0593637710425823,0.216170520231214,0.190173410404624,0.240447976878613,0.0502745664739884,2.02551869737721,7.70383609191043,0.93128293611315,0.459880710252655,0.22653901734104,0.201133666826631,0.174053253050018,0.0469667318982388,0.27906976744186,1.16370045731707,0,16.359375,16.359375,0.0621110821683888,"female"
"47","FMaman.wav",0.171763835633472,0.0504424751940226,0.163129130201822,0.1444257903197,0.201385961778889,0.0569601714591891,2.32728688965269,9.60135177183511,0.931528825027274,0.474700598274338,0.153327379889266,0.171763835633472,0.143522076525389,0.0469667318982388,0.27906976744186,0.816538665254237,0,13.2890625,13.2890625,0.0539014317482226,"female"
"48","MGrand-pere.wav",0.153715237630776,0.0684217706288877,0.1607747318236,0.0979499404052444,0.208581644815256,0.110631704410012,1.99779503414086,7.92038031828525,0.948136660399338,0.605384996916591,0.0982002383790227,0.153715237630776,0.106513161824931,0.0469667318982388,0.27906976744186,0.350115740740741,0,5.1328125,5.1328125,0.0662690914816564,"male"
"49","Mlionel2.wav",0.169586669360437,0.0569045098703434,0.16532952312913,0.123222003929273,0.217888908733702,0.0946669048044294,1.29489386326452,5.20041630113744,0.951202534332816,0.492434955451517,0.174131094838364,0.169586669360437,0.11894596160477,0.0470588235294118,0.27906976744186,0.613909390703518,0,16.03125,16.03125,0.0412618378842996,"male"
"50","MSebRapide.wav",0.196421250809937,0.0709128002367458,0.230412782956059,0.150625832223702,0.244953395472703,0.0943275632490014,3.64072182967529,19.5251932089096,0.907165608801354,0.536577705581878,0.231904127829561,0.196421250809937,0.159135411862303,0.0509013785790032,0.274285714285714,1.00596217105263,0.046875,5.765625,5.71875,0.194785974499089,"male"
"51","Mvincent.wav",0.173024795000463,0.0660432718642031,0.170020672805864,0.119293365908664,0.229904153354633,0.110610787445969,1.5249176908597,5.65759434911534,0.953787316964188,0.58304085221888,0.225273444841195,0.173024795000463,0.121534071479355,0.0469667318982388,0.27906976744186,1.02421875,0,16.1484375,16.1484375,0.0532799369277357,"male"
"52","FGwendo.wav",0.198922998025061,0.060818317958863,0.21653023062539,0.188373156035737,0.237997091211303,0.0496239351755662,2.34863202563308,9.62001393038512,0.925752050189941,0.451129707061895,0.227641803448992,0.198922998025061,0.167775859133073,0.0469667318982388,0.275862068965517,0.943056610942249,0,15.890625,15.890625,0.0481341012314464,"female"
"53","Mlionel1.wav",0.177843962500219,0.0575415285107525,0.183732809430255,0.124722271834256,0.228090730487587,0.103368458653331,1.06601007271768,3.87958303260566,0.945325080222805,0.42636312597533,0.126272548669405,0.177843962500219,0.120559840521165,0.0469667318982388,0.27906976744186,0.485411140583554,0,15.703125,15.703125,0.0330412544021466,"male"
"54","MMaxime.wav",0.187183410273243,0.0645795392472112,0.210516268980477,0.127791757049892,0.24234273318872,0.114550976138829,1.59205665502717,5.51231864787954,0.933809121866811,0.464116599994745,0.120989154013015,0.187183410273243,0.12187614988187,0.0470127326150832,0.27906976744186,0.921960616438356,0,16.3359375,16.3359375,0.0431055498495342,"male"
"55","TestEnregistrer-039.wav",0.178799277206631,0.0613467624565434,0.18616497829233,0.147380607814761,0.223849493487699,0.0764688856729377,1.36943948341477,5.08614432601486,0.957774373098972,0.627449729270828,0.157973950795948,0.178799277206631,0.163417947438335,0.0471512770137525,0.27906976744186,1.07524441340782,0,16.3125,16.3125,0.0456516227180527,"male"
"56","TestEnregistrer-040.wav",0.181239865382029,0.0743543029737311,0.196946859903382,0.136708534621578,0.242756843800322,0.106048309178744,1.54025350702731,6.07207996291518,0.962105040599216,0.692491280801286,0.25943961352657,0.181239865382029,0.163581745324373,0.0471050049067713,0.27906976744186,1.77035788381743,0,21.5390625,21.5390625,0.0744765674833965,"male"
"57","TestEnregistrer-041.wav",0.170692888065201,0.0677851580862755,0.165341246290801,0.133353115727003,0.229940652818991,0.0965875370919881,1.77164689042738,6.72573279387109,0.949955724567485,0.644296615517958,0.155578635014837,0.170692888065201,0.134072205620319,0.0473372781065089,0.277456647398844,0.468240489130435,0,4.21875,4.21875,0.0943196004993758,"male"
"58","newInput",0.176660690669063,0.045931290898943,0.177816979051819,0.151422271223815,0.198346196251378,0.0469239250275634,2.4689509487068,10.6921560489647,0.909524082564761,0.40413059493545,0.185380374862183,0.176660690669063,0.141423939272457,0.0487309644670051,0.268156424581006,0.625515919811321,0,5.859375,5.859375,0.0667722772277228,"male"
"110","newInput",0.186676015840298,0.0477640914492018,0.192610441767068,0.152289156626506,0.213815261044177,0.0615261044176707,1.86594423908421,7.34052951396878,0.91583031257499,0.391613725122825,0.184738955823293,0.186676015840298,0.145446791510527,0.0475247524752475,0.274285714285714,0.876085069444444,0.1171875,6.28125,6.1640625,0.112444165528443,"male"
"111","newInput",0.159375904014076,0.0522617859259648,0.147357197258187,0.128164508758568,0.174440213252094,0.0462757044935263,2.7543140499278,12.9314384167373,0.898252572777344,0.393842985164514,0.14031987814166,0.159375904014076,0.118571489208775,0.047244094488189,0.277456647398844,0.653716216216216,0,5.9765625,5.9765625,0.0973471741637832,"male"
"112","newInput",0.176787805879178,0.0805838085398898,0.205058823529412,0.110352941176471,0.242529411764706,0.132176470588235,1.67758332448499,6.30139732669676,0.961045811517279,0.72993486490218,0.258794117647059,0.176787805879178,0.178905448022877,0.047713717693837,0.27906976744186,0.913558467741935,0,7.40625,7.40625,0.113677918424754,"female"
"113","newInput",0.18032894900859,0.0642440752503211,0.161378378378378,0.132621621621622,0.246891891891892,0.11427027027027,1.687847121185,5.52744004406895,0.909539320884842,0.413092882030139,0.135459459459459,0.18032894900859,0.129289458666422,0.0471512770137525,0.275862068965517,0.924408783783784,0,6.421875,6.421875,0.0917321729365525,"male"
"114","newInput",0.212922635583844,0.0632918672733189,0.23194880744619,0.197905759162304,0.258173356602676,0.0602675974403723,1.95732611373832,6.70566625679738,0.912243945691425,0.455964263964755,0.265503199534613,0.212922635583844,0.177722196308834,0.047713717693837,0.27906976744186,0.899726941747573,0,6.9609375,6.9609375,0.088054457619675,"female"
"115","newInput",0.199443554602487,0.0768048531940866,0.230197628458498,0.162245059288538,0.255209486166008,0.0929644268774703,2.05623177748045,7.03136731035266,0.920323097779196,0.51652414645118,0.238608695652174,0.199443554602487,0.182153718037121,0.0470127326150832,0.27906976744186,0.84404296875,0,7.1953125,7.1953125,0.11207783301903,"female"
"116","newInput",0.185772041720676,0.0858978117602541,0.225642458100559,0.100111731843575,0.255754189944134,0.155642458100559,2.37914358673023,9.56362639289571,0.941566919372421,0.629486802205155,0.26963687150838,0.185772041720676,0.165534696433245,0.047244094488189,0.27906976744186,0.822289156626506,0,7.4765625,7.4765625,0.0628609140405874,"female"
"117","newInput",0.18648401935095,0.0798184695392108,0.220384615384615,0.120769230769231,0.254615384615385,0.133846153846154,2.27773219317109,8.93788436989881,0.950952991864763,0.685176467958304,0.2625,0.18648401935095,0.154399208233639,0.0471976401179941,0.27906976744186,1.18019153225806,0,8.3203125,8.3203125,0.0883512841756421,"female"
"118","newInput",0.20274347053542,0.0692318049519347,0.22150204824761,0.17944469731452,0.25820664542558,0.0787619481110605,2.38559142415574,9.61589763770119,0.933858017197975,0.578915764808162,0.265853436504324,0.20274347053542,0.197178596389481,0.048048048048048,0.27906976744186,1.06402587890625,0,20.578125,20.578125,0.0474209489981082,"female"
"119","newInput",0.189710424431489,0.0565182925521015,0.187465105808195,0.154056731202161,0.236380009004953,0.0823232778027916,1.2850639779964,4.42695152720221,0.932678964258459,0.479951452865946,0.155317424583521,0.189710424431489,0.135212635204359,0.0469667318982388,0.274285714285714,0.940925480769231,0,7.2890625,7.2890625,0.0928456591639871,"male"
"120","newInput",0.161241508506955,0.0613244020394858,0.16289156626506,0.143935742971888,0.197269076305221,0.0533333333333333,4.14003976701227,29.7297527435873,0.931325908966604,0.589022982112189,0.153253012048193,0.161241508506955,0.144613186261141,0.0470588235294118,0.27906976744186,1.32142857142857,0,7.171875,7.171875,0.149442837244187,"male"
"121","newInput",0.184633231323142,0.083511126448188,0.216212063004226,0.113807145601229,0.253753361505955,0.139946215904725,1.81462479871017,6.62256699162052,0.952638226415381,0.645999470456017,0.257195543603534,0.184633231323142,0.18129700704467,0.0469667318982388,0.277456647398844,1.20572916666667,0,7.2890625,7.2890625,0.157296198222054,"female"
"122","newInput",0.174638741206655,0.0684818955761716,0.197900318133616,0.125450689289502,0.224623541887593,0.0991728525980912,2.30910515825966,9.89966202409173,0.946026477777227,0.632241021183038,0.222248144220573,0.174638741206655,0.176222287115364,0.047244094488189,0.27906976744186,1.24819214876033,0,7.9921875,7.9921875,0.127212053797148,"female"
"123","newInput",0.220473547122203,0.0502392507836442,0.231242774566474,0.197861271676301,0.257138728323699,0.0592774566473988,1.82120339797186,6.58774946087799,0.889059130005452,0.31364430239269,0.259971098265896,0.220473547122203,0.175047592060945,0.049740932642487,0.27906976744186,1.33567994505495,0,7.265625,7.265625,0.190472618154539,"female"
"124","newInput",0.178572684808123,0.0590139976893138,0.171229597388466,0.140609357997824,0.225614798694233,0.0850054406964091,1.45251446557833,4.88744742556405,0.932844361584256,0.502991229233016,0.142742110990207,0.178572684808123,0.139317008514492,0.0471512770137525,0.275862068965517,0.824731045081967,0,6.984375,6.984375,0.103038111217641,"male"
"125","newInput",0.213697412585569,0.0700875970927849,0.233430353430353,0.19043659043659,0.267609147609148,0.0771725571725572,3.3238817666614,17.2477616773305,0.914570019298907,0.466496189747149,0.276174636174636,0.213697412585569,0.132570028798367,0.0469208211143695,0.277456647398844,2.3128612716763,0,7.453125,7.453125,0.145642972983664,"male"
"126","newInput",0.198550266972629,0.0681173050849338,0.212254831782391,0.187301360057266,0.245726556907659,0.0584251968503937,1.92267585520094,7.14233104262535,0.927944296076811,0.505207380879937,0.204838940586972,0.198550266972629,0.131481498186373,0.047244094488189,0.27906976744186,1.89453125,0,5.484375,5.484375,0.225087412587413,"male"
"127","newInput",0.191607896981437,0.0517024623891634,0.199208222306814,0.175013323182337,0.219779215835554,0.0447658926532166,2.17243744316105,8.25619394563462,0.915938263361352,0.449642886171858,0.214556528359345,0.191607896981437,0.153463190616997,0.0479041916167665,0.275862068965517,1.91698145604396,0,5.53125,5.53125,0.161016949152542,"male"
"128","newInput",0.161046994795786,0.0775976824265438,0.185040770941438,0.102327650111193,0.216590066716086,0.114262416604893,1.92266038421312,7.04109712686248,0.940019279610453,0.576708243107802,0.183276501111935,0.161046994795786,0.161010072920945,0.0469667318982388,0.27906976744186,2.07936507936508,0,5.34375,5.34375,0.165120170368117,"male"
"129","newInput",0.175505836793491,0.0741417343773161,0.199059363349584,0.12181244622885,0.241215944938342,0.119403498709492,2.25041690630305,9.83302598678807,0.960587671411101,0.699735916950669,0.20572411815314,0.175505836793491,0.119858778498404,0.0470588235294118,0.277456647398844,1.23077713815789,0,6.0234375,6.0234375,0.12520844913841,"male"
"130","newInput",0.158189456879253,0.0655354048847777,0.173956997359487,0.114070162202942,0.199622783855149,0.0855526216522067,3.01988561826272,15.683303321809,0.957789587890551,0.706815908071166,0.181878536401358,0.158189456879253,0.167964523407108,0.048,0.27906976744186,1.26251594387755,0,17.671875,17.671875,0.0610222184193263,"male"
"131","newInput",0.179757956626832,0.0806615636427606,0.204437333333333,0.106848,0.249834666666667,0.142986666666667,2.14638782914987,8.98963089873014,0.963456698329615,0.70177956105993,0.269621333333333,0.179757956626832,0.180353215675235,0.0484359233097881,0.27906976744186,0.932604166666667,0,8.4609375,8.4609375,0.0427364562230399,"female"
"132","newInput",0.223497400869845,0.0620409645028599,0.243205776173285,0.21358844765343,0.262512635379061,0.0489241877256318,2.55454070640221,11.1786405052082,0.895474346445398,0.384865934209272,0.262512635379061,0.223497400869845,0.177030203809041,0.0469667318982388,0.27906976744186,2.67757881637168,0,7.3828125,7.3828125,0.226132756132756,"female"
"133","newInput",0.217475588436549,0.0620350570741959,0.234622614639704,0.208385075477072,0.257909427513529,0.0495243520364568,2.35022176407637,8.83004783671805,0.905430316043442,0.40050244400826,0.259823412133295,0.217475588436549,0.171652089493801,0.0469667318982388,0.27906976744186,2.12962431066176,0,7.7578125,7.7578125,0.1601439081202,"female"
